interval_no,interval_name,max_ma,min_ma,X_Ft,X_bL,X_FL,X_bt,sampled_in_bin,implied_in_bin,n_occs
104.0,Chattian,28.1,23.03,5.0,4.0,4.0,9.0,16.0,8.0,51.0
,Interpolated between Chattian and Rupelian,28.68,28.1,,,,,17.999999999999996,,
,Interpolated between Chattian and Rupelian,29.259999999999998,28.68,,,,,19.99999999999999,,
,Interpolated between Chattian and Rupelian,29.839999999999996,29.259999999999998,,,,,21.999999999999986,,
,Interpolated between Chattian and Rupelian,30.419999999999995,29.839999999999996,,,,,23.99999999999998,,
,Interpolated between Chattian and Rupelian,30.999999999999993,30.419999999999995,,,,,25.999999999999975,,
,Interpolated between Chattian and Rupelian,31.57999999999999,30.999999999999993,,,,,27.99999999999997,,
,Interpolated between Chattian and Rupelian,32.15999999999999,31.57999999999999,,,,,29.999999999999964,,
,Interpolated between Chattian and Rupelian,32.73999999999999,32.15999999999999,,,,,31.99999999999996,,
,Interpolated between Chattian and Rupelian,33.319999999999986,32.73999999999999,,,,,33.99999999999996,,
,Interpolated between Chattian and Rupelian,33.899999999999984,33.319999999999986,,,,,35.99999999999995,,
105.0,Rupelian,33.9,28.1,7.0,6.0,21.0,6.0,36.0,18.0,176.0
,Interpolated between Rupelian and Priabonian,34.31,33.900000000000006,,,,,35.199999999999996,,
,Interpolated between Rupelian and Priabonian,34.72,34.31,,,,,34.4,,
,Interpolated between Rupelian and Priabonian,35.129999999999995,34.72,,,,,33.60000000000001,,
,Interpolated between Rupelian and Priabonian,35.53999999999999,35.129999999999995,,,,,32.80000000000001,,
,Interpolated between Rupelian and Priabonian,35.94999999999999,35.53999999999999,,,,,32.00000000000002,,
,Interpolated between Rupelian and Priabonian,36.359999999999985,35.94999999999999,,,,,31.200000000000028,,
,Interpolated between Rupelian and Priabonian,36.76999999999998,36.359999999999985,,,,,30.400000000000034,,
,Interpolated between Rupelian and Priabonian,37.17999999999998,36.76999999999998,,,,,29.60000000000004,,
